feature,importance
frenar,1.076576149771343e-05
sector exterior,1.0762554926884358e-05
debate tener,1.0737196316234025e-05
igual tener,1.0728909978633581e-05
libia,1.0657179763806852e-05
autorización,1.0645404042367757e-05
creer poder,1.0635519945155472e-05
empresa trabajador,1.0632045232721456e-05
punto partida,1.0618409761392671e-05
impacto positivo,1.05997549761669e-05
vengar,1.0588882668753193e-05
incremento gasto,1.0581557698502741e-05
exportar,1.0525521981967525e-05
injusto,1.0523746578774585e-05
instalación,1.0509077423879284e-05
alma,1.0500563948489742e-05
potestad,1.0494819006935557e-05
infancia,1.0492305154093279e-05
lacra,1.0467597207033983e-05
adecuar,1.041448928770552e-05
unidad españa,1.0395902197635328e-05
señalado,1.0381648087819634e-05
eje,1.0379478998144292e-05
ley si,1.035875583438744e-05
pancarta,1.0356591670348289e-05
valentía,1.0354155288704074e-05
tampoco querer,1.0350251854961578e-05
social españa,1.0339727487914565e-05
ciento,1.031541311946817e-05
servicio social,1.031492544642557e-05
adicionalmente,1.0294718794768208e-05
alcaldesa,1.029086748344763e-05
temor,1.0283747153770024e-05
recaudatorio,1.0281973679086407e-05
comisión investigación,1.028013459103383e-05
retrasar,1.0257839788864063e-05
ferrocarril,1.025724468860351e-05
tener origen,1.0230095851399933e-05
irresponsable,1.0223601052146864e-05
policía guardia,1.0218822720843844e-05
situación económico,1.0202138713348664e-05
putin,1.0200679630225938e-05
alusión,1.0169011551662923e-05
ingente,1.0164742157422375e-05
43,1.0150906651117665e-05
comprobar,1.014723164337452e-05
medida social,1.0084201835003248e-05
ley protección,1.006618717700901e-05
edificio,1.0044393732654862e-05
descalificación,1.0041893444508991e-05
ir empezar,1.0028793596997317e-05
año tener,1.0018024724918447e-05
señoría creer,1.0001860183194174e-05
último instancia,9.990239795485107e-06
colapso,9.987287509949685e-06
jueves,9.982312109370512e-06
resistir,9.962567042847209e-06
así querer,9.961176552191464e-06
materializar,9.941626907536933e-06
poder esperar,9.941172389650918e-06
castigo,9.933445624188769e-06
poder compartir,9.930091047385148e-06
crítica,9.91310147368996e-06
ley aprobar,9.910175631835759e-06
permiso,9.895970386741159e-06
generado,9.887832185639472e-06
sistema nacional,9.878326100075168e-06
civil policía,9.859987862301656e-06
ahora bien,9.859843051998239e-06
basar,9.856028184227259e-06
acompañado,9.855639058145457e-06
paro juvenil,9.853068924861516e-06
encima mesa,9.840797249425581e-06
dimensión,9.838483840148378e-06
presentado grupo,9.810799032252096e-06
poner fin,9.782176202245452e-06
red social,9.77731680328071e-06
modesto,9.776140956602028e-06
audiencia,9.768629404503702e-06
quebrado,9.765165513332226e-06
amparar,9.729378318319332e-06
juzgar,9.721503110142745e-06
pago impuesto,9.71395896988258e-06
social económico,9.704587017761342e-06
zona rural,9.69635262064493e-06
absolutamente imprescindible,9.695840025636478e-06
ley orgánico,9.695711596455739e-06
dedo,9.688059220203346e-06
estabilizar,9.680504604439746e-06
convenir,9.676085762617316e-06
brutal,9.655259854534795e-06
restricción,9.638223059598051e-06
medio plazo,9.637416484061144e-06
ir encontrar,9.612653769318149e-06
poderoso,9.60126244026341e-06
señoer creer,9.58463453554032e-06
asilo,9.571670543033224e-06
trabajar poder,9.559820664121093e-06
aprobar plan,9.54861506985652e-06
dar resultado,9.517449146426813e-06
si alguno,9.515002599471038e-06
logístico,9.507975047118193e-06
tuviérir,9.494662369887928e-06
fondo europeo,9.492230884761374e-06
acto,9.490947963024268e-06
2008,9.483644994892806e-06
cada tres,9.45519063672768e-06
internacionalización,9.452468890813873e-06
ley ir,9.448927094891545e-06
sistema democrático,9.445993607145099e-06
buen medida,9.430201003356215e-06
personalmente,9.404721132407854e-06
quisierar,9.395080394045815e-06
millón tener,9.394414596149523e-06
medida tener,9.391084198402482e-06
volatilidad,9.376927343442789e-06
inmerso,9.368941010166647e-06
profundidad,9.358171289083179e-06
persona vulnerable,9.35388067180939e-06
año 2006,9.340349315509993e-06
interconexión,9.331384077463926e-06
tener ciudadano,9.324962546263126e-06
así ir,9.310842695494588e-06
aniversario,9.30651950358754e-06
operador,9.30458322568546e-06
valenciana,9.302847266477565e-06
tecnología,9.296929101822942e-06
entender perfectamente,9.262749389721978e-06
visitar,9.253852700854317e-06
poder gastar,9.234675523182551e-06
sistema pensión,9.229357700916805e-06
trabajo realizado,9.228538865195858e-06
referéndum,9.228115860781364e-06
convencimiento,9.221716253353007e-06
policía guardia civil,9.19819618404846e-06
grave problema,9.188985774548249e-06
persona dependiente,9.180108962809355e-06
hipotecario,9.174082324322561e-06
ir seguir trabajar,9.163720798052762e-06
emplear,9.160217335713901e-06
unión económico,9.147418469506337e-06
ajustar,9.128971460611425e-06
respectar,9.11861481443159e-06
avisar,9.116712086568244e-06
desleal,9.116003975800523e-06
cosa mejor,9.100207028943157e-06
consideración proposición,9.071275930608569e-06
creer importante,9.050478876833895e-06
prolongado aplauso,9.022869941324828e-06
grupo ciudadanos,9.003124628718756e-06
tipo medida,8.983651714625837e-06
sistema educativo,8.970404898457352e-06
país mundo,8.925141426086633e-06
color,8.907059541100543e-06
bélgica,8.89949269397684e-06
100000,8.866114093511893e-06
destinar,8.851781282894234e-06
estimación,8.838905812443237e-06
lectura,8.836465277288843e-06
mundo tener,8.82853413821397e-06
disciplina,8.812663930699399e-06
profesional tener,8.811939038926157e-06
tener conocimiento,8.811608769672726e-06
desplazar,8.803654071220994e-06
efectividad,8.79287011922781e-06
estándar,8.781078244797874e-06
prepara,8.78011049445922e-06
cataluña españa,8.779593268877623e-06
adopción,8.77398640987807e-06
españa momento,8.763901577561033e-06
paso adelante,8.741220253612821e-06
buena práctica,8.719517010233813e-06
cuenta ajena,8.710043391686938e-06
ideológico,8.702167857971157e-06
régimen jurídico,8.701450504298962e-06
principio igualdad,8.69700607619717e-06
corazón,8.695226364454793e-06
investigador,8.68018277901212e-06
seguridad nacional,8.662577865830348e-06
aplausos diputada doña,8.627602694343326e-06
deseo,8.624700175436414e-06
orgullo,8.615104396436033e-06
finalidad,8.605680887257537e-06
dos razón,8.595559592765594e-06
pronunciamiento,8.585203374529502e-06
año solo,8.576670833039406e-06
pobreza energético,8.556898055138581e-06
intensivo,8.51772532650447e-06
revisar,8.504601752851683e-06
generar problema,8.503898144848148e-06
nacional mercados,8.490548695304436e-06
comunista,8.482823920456822e-06
señoer aplausos,8.48156865173432e-06
definitiva señoría,8.478847867780351e-06
palabra perciben,8.466022643571768e-06
merecer pena,8.462641085476934e-06
prudente,8.459481737486504e-06
23,8.448641696100112e-06
certeza,8.444819207649063e-06
cosa tener,8.411404500763769e-06
mejor ir,8.381890041691e-06
perder vida,8.373241597857355e-06
legislar,8.370331545057343e-06
buena tarde señoría,8.352184635097607e-06
alto claro,8.347925736868066e-06
europeo poder,8.34783400540167e-06
lamentar,8.326859694761859e-06
convenir recordar,8.325664121124716e-06
ley dependencia,8.312104227730038e-06
acuerdo consejo ministros,8.307858856937721e-06
40 millón,8.304442077748578e-06
protección persona,8.29924946549553e-06
futuro país,8.282366356278005e-06
consejo política,8.277290004156063e-06
cifra récord,8.269130722245125e-06
continuación,8.267867904852006e-06
exención,8.261238060863533e-06
pac,8.260644381274687e-06
900,8.232466325536066e-06
útil,8.221798728306871e-06
ley reforma,8.172310246062426e-06
inestabilidad,8.161295654462706e-06
desempleo juvenil,8.155496044429764e-06
mayoría ciudadano,8.155457138763932e-06
paquete,8.152145614263822e-06
saber querer,8.150670293081747e-06
españa solo,8.117343173160426e-06
demandado,8.114707497470518e-06
cuenca,8.095409734230678e-06
vincular,8.084479759596065e-06
onu,8.078238868123511e-06
viabilidad,8.076812893844252e-06
frente situación,8.07331861876123e-06
manejar,8.068100356201237e-06
32,8.066611604764584e-06
recaudar,8.065578799903481e-06
reducir gasto,8.065567117226303e-06
salida,8.014946503572569e-06
materia primo,8.006092103276848e-06
deuda tener,7.999662999512928e-06
séptimo,7.998826400076971e-06
apelar,7.959906177818145e-06
indispensable,7.959209524321429e-06
integrado,7.957612363433541e-06
complementario,7.952040556061011e-06
perverso,7.949141460504648e-06
vicepresidencia,7.913325219751481e-06
barco,7.908403510856306e-06
vida español,7.89927016455121e-06
alguno medida,7.891445059325054e-06
resaltar,7.875185852869073e-06
segunda,7.870571753280123e-06
año dos,7.860270947644974e-06
desgracia,7.84888475967164e-06
reforma constitución,7.84501075330857e-06
nacional guardia,7.82843495352242e-06
absolutamente convencido,7.827345241630628e-06
7000,7.794988180845788e-06
minorista,7.79245537993081e-06
subida salario,7.78426574397295e-06
señoer si,7.764146667786969e-06
ahora tener,7.760311188167357e-06
electricidad,7.741958054938665e-06
convocatoria,7.734698275197866e-06
plus,7.732762420822613e-06
migrant,7.731322653959016e-06
mejor mundo,7.707049955965985e-06
prevención,7.70524001338937e-06
sino contrario,7.688252718273527e-06
78,7.674274051136278e-06
tener presupuesto,7.659825587194968e-06
examen,7.659445768678017e-06
municipal,7.657692492775318e-06
estrella,7.654365682127142e-06
publicado,7.647866732020112e-06
ir reducir,7.627328641679713e-06
premisa,7.62347521656554e-06
voluntariamente,7.623411993139149e-06
conversación,7.593969149295482e-06
familia español,7.592211562327847e-06
calidad servicio,7.587395833742897e-06
frustración,7.566613557126888e-06
conocer perfectamente,7.556278867259137e-06
millón ir,7.543730290621452e-06
repetir,7.53996261753967e-06
servicio sanitario,7.536142938997871e-06
empresa sector,7.514030446612909e-06
armonización,7.480325495238859e-06
hablar tener,7.475216844120726e-06
prolongado,7.460214558522479e-06
regalo,7.459972468072794e-06
perseguido,7.448693827047042e-06
subvención,7.392590199086878e-06
abandono escolar,7.392239387559319e-06
chapuza,7.387420366899412e-06
reactivar,7.3788774236018675e-06
interterritorial,7.314670006620715e-06
primero momento,7.307613604855375e-06
interpretación,7.30539813004832e-06
excepcionalidad,7.303704993881686e-06
elemental,7.2927669156105916e-06
disparar,7.276136774001036e-06
ritmo,7.269471972593066e-06
aprobar presupuesto,7.267810850032723e-06
ninguno momento,7.254497277411393e-06
intervinient,7.248124570756439e-06
código buena,7.246456783447983e-06
ley cumplir,7.241010727747071e-06
10 millón,7.236790121247261e-06
económicos,7.219305095338026e-06
formación política,7.217124904485215e-06
formación profesional,7.211910382839259e-06
marco legal,7.206952539922234e-06
contratar,7.206916924847134e-06
presumir,7.19445622705893e-06
salir adelante,7.193245403774169e-06
unió,7.191401669450874e-06
aquí querer,7.156875656368756e-06
mesa diálogo,7.145095422997072e-06
iniciativa legislativo,7.133153203322758e-06
cámara tener,7.119268655213499e-06
idéntico,7.1086850924585785e-06
expresamente,7.1072751156256644e-06
conformar,7.10449295430907e-06
deseado,7.1017763953295496e-06
ministerio economía,7.090247647476256e-06
tarifa,7.078983961302594e-06
entender bien,7.073700309713312e-06
problema españa,7.0644475345023595e-06
puigdemont,7.063709990240908e-06
económico financiero,7.057217203228043e-06
querer poner,7.053440950980612e-06
aplauso diputado,7.051635847345654e-06
próximo mes,7.040364749715897e-06
cualquiera tipo,7.038555835200073e-06
comentario,7.033877282027805e-06
atravesar,7.032975713353435e-06
restablecer,7.031001708930627e-06
marco normativo,7.027640083254813e-06
sólo,7.017159442613507e-06
nuevo modelo,7.013442351253178e-06
1200,7.005238379254186e-06
atentar,7.003239635782485e-06
zaragoza,7.0005218339799655e-06
33,6.986711394948854e-06
viejo,6.9759456576923735e-06
conseguirer,6.950038037432192e-06
miseria,6.949668914805268e-06
coraje,6.945049026494979e-06
acuerdo pacto,6.940637173102328e-06
implicado,6.939155591735162e-06
si entender,6.935464441749309e-06
vocación,6.927712510975263e-06
megavatio,6.913541292482605e-06
sentimiento,6.910455015585231e-06
republicana,6.898953516205532e-06
vigencia,6.898517906840799e-06
pesquero,6.891633720005859e-06
impulso,6.881150270050387e-06
fortaleza,6.868193656599597e-06
frecuencia,6.844181765623589e-06
tener apoyo,6.835675934041421e-06
moderno,6.8315912325005045e-06
certidumbre,6.829303204212196e-06
manera diferente,6.82746225320696e-06
jurisdiccional,6.821913370825168e-06
objetivo prioritario,6.818735269919463e-06
fijado,6.8103192765582395e-06
presentar proposición ley,6.802119180331623e-06
residir,6.8010178099563285e-06
déficit público,6.800409835373496e-06
consejo seguridad,6.798362391034584e-06
reparación,6.783538583246955e-06
ámbito laboral,6.7796933254996816e-06
directriz,6.775394857798057e-06
figurar,6.771343662620387e-06
querer cambiar,6.765791819329301e-06
ocupado,6.762985537950969e-06
asumir responsabilidad,6.737998796002441e-06
alterar,6.73325913722604e-06
demás,6.72628114780875e-06
ciudadanía español,6.7107507467658525e-06
sometido,6.709485386619651e-06
si poner,6.703515861322012e-06
diferente grupo,6.702518999249469e-06
vinculado,6.702234401375565e-06
sistema financiación,6.693069760356432e-06
consecuencia económico,6.664142723421625e-06
empresa español,6.663377476006595e-06
dar cobertura,6.656300299716353e-06
rectificación,6.648592748224458e-06
deber saber,6.640316886475353e-06
reforzar protección,6.639930213870778e-06
cumplir cumplir,6.622940961388181e-06
ayuso,6.6076027451579405e-06
legado,6.596078965765117e-06
económico empleo,6.591448881604059e-06
poder existir,6.589775829047269e-06
bondad,6.585512242750365e-06
energía renovable,6.584628265034082e-06
poder recibir,6.567609656429863e-06
admitir,6.545061909068825e-06
europeo tener,6.544310668806503e-06
empatía,6.540727282516637e-06
mayoría grupo,6.517212763477529e-06
teatro,6.510000710810065e-06
practicar,6.508230312553245e-06
enmienda grupo,6.504001361368652e-06
hito,6.503108694091111e-06
gas natural,6.49991598845605e-06
recomendar,6.496017922782859e-06
castellano,6.487769477775631e-06
volver tener,6.4777489320296215e-06
tener cosa,6.466324949381187e-06
amenaza,6.46477297083232e-06
aprobada,6.4575566715145436e-06
desmontar,6.433075060617752e-06
teoría,6.4328293017899615e-06
ir dar dato,6.431508055520934e-06
pandemia covid,6.4307336876758205e-06
hoy señoría,6.423239291819056e-06
español ver,6.41653056348719e-06
partida presupuestaria,6.408746523481485e-06
ingreso público,6.406683179453246e-06
comparativo,6.399346280273526e-06
conciliar,6.395238307848783e-06
46,6.391824006209044e-06
600,6.371527155244988e-06
ir dar alguno,6.369100792535909e-06
pacto violencia,6.361307803228833e-06
expediente regulación,6.355870834368997e-06
afán,6.345318136831884e-06
solicitar apoyo,6.339393643775728e-06
trabajador poder,6.33200358697563e-06
artista,6.320395298152813e-06
momento difícil,6.30576700409269e-06
económico social,6.303903902783203e-06
todavía quedar,6.300850118689717e-06
adquirido,6.2967592907934335e-06
eurostat,6.292327589967989e-06
solo así,6.275730199760825e-06
2025,6.268874983218901e-06
pleno congreso,6.262118152030065e-06
prestar atención,6.2575340386389574e-06
resto país,6.2574207335725936e-06
tarifa plano,6.251952218618678e-06
desaparecer,6.228499273642471e-06
impuesto sociedad,6.217969545048897e-06
erte,6.214376595478165e-06
protección medio,6.1792071014732605e-06
cohesión social,6.169025659809886e-06
créame,6.163755812600731e-06
decisión tomar,6.155060966409179e-06
tener suerte,6.145101088761246e-06
hospital,6.134081497759417e-06
vario,6.133376216154163e-06
nunca tener,6.129000859192956e-06
empleo país,6.116815164640165e-06
veinte año,6.115598467215636e-06
decencia,6.103264495181069e-06
medida urgente,6.101893523061433e-06
miembro cámara,6.1005658308148665e-06
subida,6.0917883311247374e-06
público poder,6.090900324954622e-06
presidido,6.074290549470729e-06
euros menos,6.07109665344277e-06
película,6.05336601595e-06
persona perder,6.050492982469959e-06
vida ciudadano,6.049831388394325e-06
escolar,6.037862429072279e-06
recomeir,6.037639758849439e-06
empleabilidad,6.025358848421188e-06
seguir tener,6.02454287573674e-06
millón euros además,6.013222892758309e-06
manipulación,6.01209093664056e-06
evento,5.992443915096812e-06
pretendo,5.990198667776267e-06
máxima,5.979552612189353e-06
aparición,5.979130194895857e-06
creer señoría,5.973637356987068e-06
euros ayuda,5.97248551465832e-06
si ahora,5.968806301683745e-06
irresponsabilidad,5.9652026955544544e-06
125,5.963881449459836e-06
subir salario,5.956876781618267e-06
aquel medida,5.953252490826409e-06
desmantelar,5.952711161249892e-06
parte comunidad,5.947691944555064e-06
tercero país,5.947556652874413e-06
vergonzoso,5.947245328624808e-06
transición justo,5.941930699697076e-06
enmienda presentar,5.933018066522133e-06
eficiencia,5.925975774361449e-06
alto nivel,5.924412629161801e-06
golpista,5.922305207472911e-06
culminar,5.915268866251749e-06
después año,5.90330681907107e-06
salvo,5.901771029689682e-06
desear,5.883884226826737e-06
97,5.87227356234314e-06
comunidad educativo,5.871165636711562e-06
señorías tener,5.86786250575849e-06
presupuesto ministerio,5.8516955313916284e-06
excluido,5.844489293578394e-06
crispación,5.834247836260625e-06
tener pagar,5.832888579999463e-06
profundamente,5.832649713868578e-06
aplausos hoy,5.832082440885642e-06
tradicional,5.831641412988785e-06
impulsado,5.81568908909042e-06
tener reflejo,5.808308598868541e-06
70 000,5.808018444263989e-06
mirar futuro,5.804036842976694e-06
competencia comunidad autónomo,5.778520912006186e-06
41,5.769523523948626e-06
distinto grupo,5.760134699173266e-06
parecer querer,5.758029211211924e-06
exclusión,5.736040024691354e-06
mismo nivel,5.734473799739978e-06
ley presupuestos generales,5.7198826231900516e-06
presentar proyecto ley,5.711554002168883e-06
hoy hablar,5.700905210693661e-06
señoría saber,5.6770235181966014e-06
brexit,5.651629923864296e-06
vacunación,5.640761932440617e-06
viudedad,5.633901593693304e-06
varios vez,5.628763099494629e-06
ayuntamiento comunidad autónomo,5.62126292096189e-06
84,5.618245547172835e-06
estrictamente,5.610277946154199e-06
beneficio fiscal,5.605522017315254e-06
contradicción,5.578026049438379e-06
tener situación,5.575089306071827e-06
ver quién,5.572209631392811e-06
euros ir,5.569958824194909e-06
estadístico,5.568709378728364e-06
amplio consenso,5.5633229884103406e-06
presunción,5.561085295316465e-06
autónomo empresa,5.5435792264334035e-06
distribución,5.536922755038503e-06
bloquear,5.525976976320339e-06
67,5.5245376139437075e-06
oportunismo,5.51383418969096e-06
repercusión,5.509716345270713e-06
eco,5.5064309869149445e-06
tener año,5.491567072602041e-06
organización mundial salud,5.491068752567242e-06
empeñado,5.487273871301422e-06
euros suponer,5.4735703627769675e-06
energía eléctrico,5.4670623171067864e-06
mediano,5.458488631536781e-06
espacio público,5.457561792660061e-06
querer hablar,5.4353243557275045e-06
candidatura,5.4317269150271545e-06
presupuesto tener,5.431377763391286e-06
culpable,5.429268420304952e-06
política migratorio,5.423631703438426e-06
comercial,5.408523078295432e-06
celebrado,5.4036716463784665e-06
presupuesto 2018,5.403420156585092e-06
ir pagar,5.402316202436959e-06
político poder,5.399211419373587e-06
perder elección,5.399087296348406e-06
tramitación ley,5.382361161977736e-06
comedor,5.382085985956323e-06
agradecer grupo,5.380819873661296e-06
banco central,5.37679457171739e-06
preventivo,5.374180194431491e-06
arca,5.356204913293032e-06
alarma,5.3561276384926445e-06
mentar,5.3554528388340785e-06
batalla,5.350377628637934e-06
bloqueo,5.347777741546337e-06
dibujar,5.34207203899171e-06
aquí venir,5.329531268712399e-06
poder explicar,5.319888177325724e-06
pacífico,5.31565826966843e-06
grupo parlamentario puesto,5.310574616639605e-06
territorio tener,5.309858404611478e-06
relatar,5.307591077521181e-06
2006,5.306914355320891e-06
instalar,5.298454710284665e-06
destrucción,5.287231841536916e-06
año venir,5.2867597831253535e-06
claro tener,5.285463244806274e-06
sino tener,5.263098800964559e-06
contribución,5.259372148254403e-06
faceta,5.255825589579e-06
signo,5.2530533044608805e-06
lengua,5.2309234911957315e-06
elección general,5.2152298761360394e-06
españa unión,5.209205019601133e-06
quinto,5.190353827044558e-06
alza,5.183711997477851e-06
plenamente consciente,5.1682640452772144e-06
ir seguir,5.165081457510506e-06
excesivo,5.15261657954052e-06
entrega cuenta,5.136809710333115e-06
autobús,5.128390059347652e-06
cómodo,5.126169710601009e-06
condición trabajo,5.1199209949613e-06
familia empresa,5.1098053183929375e-06
año llegar,5.108935617781464e-06
empleo seguridad social,5.104699291979706e-06
barrera,5.1044347417964315e-06
vida gente,5.098182469218263e-06
mapa,5.0914277622583524e-06
opacidad,5.085691752043571e-06
total absoluto,5.081534728785459e-06
perdonar,5.080482862335439e-06
española,5.070661616121329e-06
preceptivo,5.0568506546512105e-06
izquierda plural,5.051121361228103e-06
castilla mancha,5.047632225009161e-06
hablar política,5.046410454202083e-06
tema importante,5.016179312821153e-06
intolerable,5.012109530385303e-06
desarrollo económico,5.01114169999114e-06
desempleado,5.010401459314834e-06
especie,5.005916988462636e-06
ugt,4.993333271042508e-06
despreciar,4.990417718355252e-06
público creer,4.977750451840975e-06
hotel,4.9714142461697324e-06
debatimos hoy,4.96877384241815e-06
inclusivo,4.968099376844258e-06
renfe,4.9656035782905785e-06
enfrentamiento,4.965042323244264e-06
cámara proyecto,4.9641531029916555e-06
convicción,4.9612443365917854e-06
virus,4.960691651940097e-06
modalidad,4.959821668919052e-06
poder suponer,4.949483934207682e-06
enormemente,4.941081816303659e-06
ruego,4.9269887437559015e-06
estimular,4.9172967406649166e-06
ir avanzar,4.911810698951603e-06
tan solo,4.9034683616076975e-06
endeudamiento,4.8969967487820845e-06
reglamentario,4.892364620284959e-06
participativo,4.8891515824124284e-06
sobrevivir,4.876504098191344e-06
atentado,4.8595420953555155e-06
cuál posición,4.859051614636444e-06
convencer,4.848288147235396e-06
detención,4.847990380809608e-06
andar,4.839996451682578e-06
servicio público fundamental,4.8355994608591464e-06
nieto,4.835382162924628e-06
oferta empleo,4.828727521988211e-06
millón euros tener,4.828706604429216e-06
diversificación,4.826251890676271e-06
hablar cosa,4.816434693144712e-06
poder vivir,4.812180994849752e-06
gran parte,4.797965594981131e-06
si tratar,4.797235740329315e-06
además creer,4.793308211603142e-06
gran esfuerzo,4.792534457014156e-06
crecer crear empleo,4.786399624684054e-06
lucha violencia género,4.7701799861527e-06
liderar,4.770021659191437e-06
justificación,4.769154036220162e-06
ascender,4.7690995769328255e-06
aquí si,4.768420706225029e-06
poder ejercer,4.766228273797267e-06
gubernamental,4.766040022256423e-06
universitario,4.765900939347977e-06
grupo presentar enmienda,4.764561983436898e-06
delicado,4.759089648841282e-06
tener idea,4.7569656737018064e-06
ahondar,4.756518655553433e-06
si poder,4.753154024592744e-06
escoger,4.751661201744247e-06
objetivo estabilidad,4.746755375114595e-06
hoy volver,4.743038460628322e-06
instituto nacional,4.741476847493073e-06
urgente necesidad,4.721501412177212e-06
dar paso adelante,4.7050080544933286e-06
analista,4.704872603703645e-06
grupo votar,4.701031409590612e-06
rendición cuenta,4.698049710620273e-06
aprovechar oportunidad,4.693204192711682e-06
año consecutivo,4.690772390133104e-06
social comunidad,4.679029797638611e-06
aquí plantear,4.6674084823790824e-06
poder elegir,4.6668128608551446e-06
75,4.661463713258737e-06
adaptarno,4.660675956531123e-06
mayoría español,4.656632195856511e-06
tramitación proyecto ley,4.654381952922724e-06
tener consecuencia,4.643068152485096e-06
60 millón,4.639325563234403e-06
pago proveedor,4.634257830723941e-06
carlos,4.631600406097374e-06
españa contar,4.630604390055841e-06
deber abordar,4.628481761026845e-06
ocio,4.624539969470487e-06
soberbia,4.622197169330915e-06
medicina,4.617388912144708e-06
63,4.615243455400182e-06
debate nación,4.608097815381636e-06
si verdad,4.604823013630355e-06
quiero,4.5937497775809005e-06
envejecimiento,4.590012464599436e-06
reaccionar,4.581294791172118e-06
españa cumplir,4.570328907518191e-06
dirección general,4.565071826759042e-06
entidad crédito,4.549002798154595e-06
programa electoral,4.54411208249864e-06
declarado,4.541797341209586e-06
cádiz,4.535907869558403e-06
mejorar seguridad,4.530431509958407e-06
luego poder,4.5204218830829345e-06
2000 millón,4.519167192075354e-06
texto constitucional,4.515958277365032e-06
altura mira,4.495344277519154e-06
debate investidura,4.492217239324015e-06
adquirir,4.488496031811674e-06
hablar ley,4.4834865371864575e-06
dos mes,4.473431887149758e-06
señoría entender,4.472269163862837e-06
tener comunidad,4.463260152834798e-06
según dato,4.462004990382192e-06
cuatro mes,4.459921551971692e-06
presidentes,4.455950361153585e-06
hachazo,4.4538030510761506e-06
décima,4.434294018539273e-06
financiado,4.425126591104417e-06
derecho español,4.417343577877001e-06
inicialmente,4.41631390433074e-06
nuevo impuesto,4.4097249464147005e-06
ciudadano poder,4.408882478616283e-06
desconocer,4.401474348677104e-06
movilidad sostenible,4.398825600749046e-06
restaurar,4.395238594025462e-06
combinar,4.391076221319967e-06
querer ver,4.389134028149497e-06
diga,4.3851510735205355e-06
profesión,4.383372001910181e-06
día día,4.3779837168481824e-06
200 000,4.3769438792297196e-06
tener mismo,4.375713218370497e-06
año 2008,4.374446608005807e-06
giro,4.347203883647008e-06
poder construir,4.33633276751723e-06
ir destinado,4.33570358942369e-06
acercamiento,4.334058607326012e-06
40000,4.315330531285013e-06
continente,4.313499946372287e-06
peor momento,4.313467831029072e-06
mejora calidad,4.299679925539512e-06
espalda,4.290798133890245e-06
si parecer,4.2792391142836305e-06
reforma laboral,4.2755028395635876e-06
autónomo españa,4.2697927256542296e-06
menos tener,4.261714655749137e-06
arrastrar,4.2569019790841455e-06
tener tres,4.2565315120483645e-06
dimisión,4.255015438904065e-06
propio ley,4.246449060191015e-06
escrito,4.23483179532944e-06
pagar impuesto,4.226107403553561e-06
persona poder,4.225818315092907e-06
singular,4.222452032228968e-06
rueda,4.219743862158843e-06
desafío,4.219422661822047e-06
difusión,4.2159207209796516e-06
grupo parlamentario ciudadanos,4.210366536185138e-06
subvencionar,4.205138006668779e-06
cierre,4.196183536870434e-06
españa necesitar,4.1891227529722284e-06
resultado electoral,4.188101585763905e-06
período,4.182869796639094e-06
año anterior,4.1820935658156965e-06
ganadero,4.169413919070844e-06
acaso,4.167439128542243e-06
fortuna,4.1483489863585094e-06
cartera,4.143187968701218e-06
tener recurso,4.139452150040237e-06
presentar moción,4.1125565524161026e-06
200 millón euros,4.1121698360445595e-06
si leer,4.109816683283069e-06
confusión,4.10689267500299e-06
proporcional,4.10459770493215e-06
señorías querer,4.094482708424383e-06
año si,4.092217729458318e-06
española municipios,4.0826361083010785e-06
ejemplaridad,4.075473592724907e-06
tener nuevo,4.071437509528808e-06
rincón,4.063698824281897e-06
igualdad condición,4.0593062758984456e-06
debajo media,4.055228386447662e-06
trabajar intensamente,4.046671356810156e-06
tener importancia,4.045621388713304e-06
programación,4.044696569535941e-06
ir poner,4.041922297215025e-06
anteproyecto,4.036357476236188e-06
definitivo,4.027433553344306e-06
música,4.023010734036593e-06
gasto social,4.019090072506826e-06
ir entrar,4.01906545374592e-06
poder pagar,4.017108513967024e-06
indulto,4.006840734124981e-06
conjunto españa,4.006537365779458e-06
último dato,3.999443662878486e-06
autónomo entidad local,3.998730030942398e-06
detalle,3.994901013346937e-06
generales año,3.986492110343769e-06
cívico,3.9642312137469184e-06
alquiler,3.9604694924324e-06
conjunto medida,3.957442719584585e-06
lucha cambio,3.9526903239059975e-06
apoyar proyecto,3.942558199701443e-06
miembro unión europea,3.938923414100057e-06
mismo semana,3.92076990607517e-06
espectáculo,3.917538395830132e-06
muro,3.910446108331466e-06
primero línea,3.903106933593013e-06
contratación indefinido,3.9023414497801095e-06
señoría conocer,3.896615557783781e-06
europeo ir,3.893349974732901e-06
primero mes,3.8887836588780044e-06
empresarial,3.8742322873581704e-06
pasado día,3.872510090780103e-06
dictado,3.849808157420063e-06
veinticuatro,3.8426704729235845e-06
poder manera,3.8418835791585886e-06
reducir déficit público,3.828127555226839e-06
social comunidad autónomo,3.828100727732804e-06
clave,3.826659606463046e-06
ico,3.825445255131364e-06
grupo creer,3.815923811397594e-06
buen parte,3.8152186070071114e-06
mejorar vida,3.811343777088483e-06
históricamente,3.810431115200514e-06
30 millón,3.8001766464696207e-06
incorporado,3.793144710984373e-06
ir defender,3.7923935875813924e-06
completamente,3.7853008836589666e-06
anticipar,3.781970828458992e-06
cámara aplausos,3.7801008069839357e-06
vacío,3.7713069282951994e-06
democrático país,3.7599847317141748e-06
producir alguno,3.745771647529685e-06
